  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
27050801,0.004255,0.000000,0.006997,0.007519,0.009626,0.000000,0.012492,0.000000,0.015213,0.054398
27050802,0.003523,0.000000,0.006179,0.000000,0.008999,0.000000,0.011724,0.000000,0.014317,0.056858
27050805,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.012098
27050904,0.004517,0.000000,0.007418,0.000000,0.010183,0.013274,0.012566,0.013274,0.015281,0.000273
27050908,0.004255,0.000000,0.006997,0.000000,0.009626,0.000000,0.012492,0.000000,0.015213,0.000273
27051002,0.006779,0.000000,0.009945,0.037037,0.012592,0.000000,0.014878,0.000000,0.017202,0.000547
27051004,0.005759,0.000000,0.009054,0.055046,0.011911,0.000000,0.014703,0.000000,0.017042,0.042115
27051005,0.004753,0.000000,0.007797,0.159091,0.010716,0.000000,0.013225,0.000000,0.015332,0.001346
27051006,0.005753,0.000000,0.009048,0.041667,0.011904,0.000000,0.014696,0.000000,0.017036,0.000675
27051106,0.004255,0.000000,0.006997,0.000000,0.009626,0.000000,0.012492,0.000000,0.015213,0.089365
27051803,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.000746
27052007,0.004517,0.000000,0.007418,0.000000,0.010182,0.000000,0.012566,0.000000,0.015281,0.000512
27090303,0.006519,0.000000,0.009906,0.000000,0.012553,0.000000,0.014841,0.000000,0.017169,0.037714
27090306,0.003767,0.008333,0.006579,0.000000,0.009055,0.158730,0.011776,0.000000,0.014365,0.000402
27090307,0.007826,0.000000,0.011246,0.086022,0.014335,0.031579,0.017021,0.041667,0.018965,0.040542
27090309,0.005265,0.037037,0.008254,0.029851,0.010820,0.000000,0.013324,0.036765,0.015424,0.035107
27090412,0.004517,0.000000,0.007418,0.000000,0.010182,0.000000,0.012566,0.000000,0.015281,0.000990
27090501,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.037500,0.040394,0.695583
27090504,0.041239,0.000000,0.041028,0.000000,0.040817,0.008130,0.040605,0.000000,0.040394,0.000504
27090601,0.041239,0.025000,0.041028,0.023392,0.040817,0.010929,0.040605,0.010811,0.040394,0.151981
27090604,0.004753,0.024194,0.007797,0.015385,0.010716,0.000000,0.013225,0.014599,0.015332,0.000385
27090606,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.043193
27090804,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.000905
27090806,0.041239,0.020325,0.041028,0.004525,0.040817,0.000000,0.040605,0.000000,0.040394,0.054886
27090903,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.000682
27090904,0.041239,0.005128,0.041028,0.005263,0.040817,0.004831,0.040605,0.000000,0.040394,0.000293
27090907,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.000378
27091401,0.041239,0.040359,0.041028,0.031873,0.040817,0.012000,0.040605,0.000000,0.040394,0.033045
27091402,0.004255,0.012500,0.006998,0.011905,0.009626,0.012048,0.012492,0.000000,0.015214,0.029392
27091405,0.004758,0.048387,0.007803,0.148148,0.010722,0.000000,0.013231,0.017857,0.015337,0.254627
27100207,0.003536,0.000000,0.006194,0.000000,0.009014,0.023529,0.011738,0.000000,0.014330,0.022488
27110707,0.041239,0.008197,0.041028,0.000000,0.040817,0.032258,0.040605,0.032000,0.040394,0.031203
27111009,0.008353,0.000000,0.011697,0.000000,0.014411,0.000000,0.017092,0.000000,0.019029,0.051723
27120404,0.005270,0.000000,0.008260,0.008197,0.010826,0.000000,0.013330,0.000000,0.015429,0.000647
27120407,0.008360,0.012579,0.011705,0.000000,0.014420,0.000000,0.017099,0.000000,0.019036,0.000371
27120409,0.006267,0.005236,0.009492,0.009132,0.012502,0.000000,0.014795,0.000000,0.017126,0.000281
27160201,0.004753,0.000000,0.007797,0.000000,0.010716,0.000000,0.013225,0.000000,0.015332,0.000628
27160202,0.004517,0.000000,0.007418,0.000000,0.010183,0.000000,0.012566,0.000000,0.015281,0.078111
27160404,0.003536,0.017699,0.006194,0.000000,0.009014,0.000000,0.011738,0.000000,0.014330,0.000823
49010302,0.041239,0.047619,0.041028,0.037736,0.040817,0.020619,0.040605,0.039604,0.040394,0.039646
49010412,0.008909,0.000000,0.012573,0.000000,0.015577,0.000000,0.017881,0.000000,0.019932,0.024296
49010602,0.011927,0.000000,0.015782,0.024096,0.018741,0.000000,0.021018,0.066667,0.022736,0.002446
49010905,0.008892,0.000000,0.012554,0.011364,0.015559,0.011364,0.017864,0.011765,0.019917,0.009890
49010906,0.008361,0.015152,0.011706,0.016129,0.014420,0.015873,0.017100,0.015873,0.019037,0.094742
49010911,0.041239,0.000000,0.041028,0.032258,0.040817,0.033333,0.040605,0.029412,0.040394,0.031810
49011001,0.006526,0.000000,0.009913,0.022989,0.012560,0.017544,0.014848,0.019231,0.017175,0.058943
49011005,0.005753,0.000000,0.009048,0.031915,0.011904,0.000000,0.014697,0.000000,0.017037,0.001893
49011006,0.041239,0.000000,0.041028,0.000000,0.040817,0.028571,0.040605,0.024390,0.040394,0.029445
49011106,0.041239,0.000000,0.041028,0.048387,0.040817,0.000000,0.040605,0.000000,0.040394,0.045681
49011401,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.002472
49011405,0.010807,0.000000,0.014818,0.000000,0.018027,0.000000,0.020186,0.000000,0.022566,0.005887
49011407,0.005004,0.000000,0.007835,0.024390,0.010754,0.000000,0.013261,0.000000,0.015365,0.004054
49012105,0.041239,0.000000,0.041028,0.000000,0.040817,0.000000,0.040605,0.032258,0.040394,0.026774
49012106,0.004517,0.000000,0.007418,0.000000,0.010183,0.000000,0.012566,0.000000,0.015281,0.003616
49012107,0.009725,0.000000,0.013479,0.000000,0.016251,0.000000,0.018668,0.000000,0.020832,0.042668
49012205,0.011085,0.000000,0.014858,0.000000,0.018063,0.000000,0.020218,0.000000,0.022594,0.005350
49020208,0.005760,0.000000,0.009055,0.000000,0.011911,0.000000,0.014703,0.000000,0.017042,0.002024
49020704,0.004008,0.003623,0.006962,0.000000,0.009590,0.000000,0.012458,0.000000,0.015183,0.001422
49020901,0.041239,0.051282,0.041028,0.047619,0.040817,0.039216,0.040605,0.000000,0.040394,0.004125
49020904,0.041239,0.035294,0.041028,0.000000,0.040817,0.000000,0.040605,0.000000,0.040394,0.001564
49021201,0.006786,0.163043,0.009953,0.081522,0.012599,0.080808,0.014885,0.028986,0.017208,0.475718
