%tambon_id year business_proxy credit_proxy pca1 pca2 pca3 pca4 population
551507 1986 0 0 30 26 10 3 447
551507 1988 0.00124069478908189 0 41 66 17 2 806
551507 1990 0 0 58 68 39 2 948
551507 1992 0.00925925925925926 0 89 80 28 4 756
551507 1994 0 0 133 89 53 6 877
551510 1986 0 0 35 66 18 4 648
551510 1988 0 0 53 68 18 3 652
551510 1990 0 0 62 74 29 4 631
551510 1992 0 0 106 114 38 2 683
551510 1994 0.00212089077412513 0 119 108 71 8 943
551511 1986 0.00406917599186165 0 35 53 20 7 983
551511 1988 0 0 33 34 9 1 290
551511 1990 0.012779552715655 1 42 41 14 2 313
551511 1992 0 0 118 96 53 3 1044
551511 1994 0.010230179028133 1 59 52 24 3 391
560103 1986 0.00542888165038002 0 167 164 146 13 1842
560103 1988 0.00370566437268396 0 143 178 155 11 1889
560103 1990 0.00652938221998995 0 147 230 180 12 1991
560103 1992 0.0306620209059233 1 235 225 160 22 1435
560103 1994 0.0202140309155767 1 329 283 256 46 1682
560104 1986 0 0 16 35 47 2 597
560104 1988 0.00822368421052632 0 19 52 44 2 608
560104 1990 0.00755287009063444 0 37 78 58 2 662
560104 1992 0.00159489633173844 0 54 96 65 2 627
560104 1994 0.00145985401459854 1 82 104 67 2 685
560105 1986 0.0185528756957328 0 28 79 56 11 1078
560105 1988 0.0130208333333333 0 25 71 49 7 1152
560105 1990 0 0 73 88 59 7 1108
560105 1992 0.00149700598802395 0 215 187 118 10 1336
560105 1994 0.00122249388753056 0 99 70 72 5 818
560106 1986 0.00255427841634738 0 31 44 70 8 783
560106 1988 0.00497512437810945 0 48 52 84 7 804
560106 1990 0.0058411214953271 0 79 56 162 7 856
560106 1992 0.00702247191011236 1 73 42 70 4 712
560106 1994 0.00279329608938547 1 89 56 76 4 716
560109 1986 0.00108225108225108 0 22 52 82 3 924
560109 1988 0.0032017075773746 0 39 59 108 4 937
560109 1990 0.00406091370558376 0 52 65 113 4 985
560109 1992 0.00100300902708124 1 80 69 113 5 997
560109 1994 0.00216216216216216 1 113 80 133 7 925
560111 1986 0.00147275405007364 0 22 34 48 4 679
560111 1988 0.00146842878120411 0 31 47 42 4 681
560111 1990 0.00138121546961326 0 64 87 97 3 724
560111 1992 0 0 77 73 83 4 649
560111 1994 0 0 102 82 96 6 647
560112 1986 0 0 34 26 38 2 691
560112 1988 0.00148809523809524 0 46 55 64 3 672
560112 1990 0.00132100396301189 0 56 66 74 4 757
560112 1992 0 0 67 75 80 2 795
560112 1994 0 0 110 102 108 4 912
560203 1986 0 0 13 17 31 2 477
560203 1988 0 1 22 32 47 2 476
560203 1990 0 1 48 38 49 3 536
560203 1992 0 1 82 40 46 4 468
560203 1994 0 1 95 69 76 6 477
560204 1986 0 0 13 14 10 2 323
560204 1988 0.00273224043715847 0 20 20 18 1 366
560204 1990 0.00285714285714286 0 34 27 20 2 350
560204 1992 0.00588235294117647 0 49 40 26 2 340
560204 1994 0.0224719101123595 0 66 42 28 2 356
560205 1986 0 0 13 6 13 2 263
560205 1988 0 0 14 11 22 2 288
560205 1990 0 0 34 18 25 3 303
560205 1992 0 0 63 25 21 3 320
560205 1994 0 1 72 40 29 5 374
560301 1986 0.00149700598802395 0 16 19 36 2 668
560301 1988 0 0 23 40 58 2 730
560301 1990 0.00122249388753056 0 48 51 78 3 818
560301 1992 0.00226244343891403 1 81 65 87 4 884
560301 1994 0.00105596620908131 1 119 138 111 6 947
560302 1986 0 0 21 23 58 4 615
560302 1988 0 0 43 31 74 3 631
560302 1990 0 0 62 35 74 3 652
560302 1992 0 0 84 56 78 5 691
560302 1994 0 0 110 83 130 6 725
560303 1986 0.00424178154825027 0 42 32 50 13 943
560303 1988 0.00102145045965271 1 47 51 39 5 979
560303 1990 0.00283553875236295 0 63 64 39 3 1058
560303 1992 0.00650557620817844 0 126 82 92 6 1076
560303 1994 0.00727934485896269 0 162 137 134 8 1099
560304 1986 0 0 34 58 87 5 1277
560304 1988 0.000795544948289578 1 61 94 123 4 1257
560304 1990 0 1 100 148 159 6 1481
560304 1992 0 1 136 162 160 7 1300
560304 1994 0.00204708290685773 1 136 139 187 12 977
560306 1986 0 0 12 10 20 2 419
560306 1988 0 0 14 16 30 2 456
560306 1990 0 0 29 19 46 2 453
560306 1992 0 0 54 36 56 2 500
560306 1994 0 1 80 58 88 4 551
560401 1986 0 0 43 45 71 5 768
560401 1988 0 0 60 75 84 7 838
560401 1990 0 1 146 83 118 11 1080
560401 1992 0 1 168 130 135 12 982
560401 1994 0 1 208 149 152 33 953
560403 1986 0.00224215246636771 0 22 24 51 4 892
560403 1988 0.00121065375302663 0 41 36 61 2 826
560403 1990 0.00130890052356021 0 60 40 68 3 764
560403 1992 0 0 93 46 92 5 769
560403 1994 0.00121654501216545 1 125 57 101 6 822
560404 1986 0 0 14 24 25 5 469
560404 1988 0.00200400801603206 0 35 48 40 5 499
560404 1990 0 0 41 65 44 5 507
560404 1992 0.00193050193050193 0 61 88 52 6 518
560404 1994 0 0 97 103 76 7 520
560406 1986 0 0 30 29 41 4 556
560406 1988 0 0 44 55 51 5 577
560406 1990 0 0 49 55 51 5 654
560406 1992 0 0 88 61 57 7 603
560406 1994 0 0 130 109 91 10 636
560407 1986 0 0 30 32 37 5 809
560407 1988 0 0 63 54 33 6 808
560407 1990 0 0 66 57 36 6 828
560407 1992 0 0 72 103 97 12 875
560407 1994 0 0 145 106 101 13 961
560701 1986 0 0 20 19 58 2 548
560701 1988 0.0017636684303351 0 27 20 67 1 567
560701 1990 0 0 53 25 78 2 552
560701 1992 0 0 103 40 91 3 577
560701 1994 0 0 98 44 91 3 559
560702 1986 0.00110497237569061 0 53 33 80 5 905
560702 1988 0.00105708245243129 0 63 44 132 4 946
560702 1990 0 0 59 34 92 3 776
560702 1992 0 0 130 67 99 4 715
560702 1994 0 0 113 84 95 9 631
560703 1986 0 0 13 14 44 2 506
560703 1988 0 0 34 21 80 1 570
560703 1990 0 0 78 26 92 2 640
560703 1992 0 0 101 33 98 2 573
560703 1994 0 0 115 42 98 3 628
560805 1986 0 0 16 15 42 2 652
560805 1988 0 1 22 23 49 2 688
560805 1990 0.0013869625520111 0 82 48 100 3 721
560805 1992 0 0 119 50 106 3 712
560805 1994 0 0 143 65 117 5 734
560807 1986 0 0 36 22 31 2 603
560807 1988 0 1 29 24 32 3 604
560807 1990 0 1 46 54 78 4 643
560807 1992 0 1 85 56 78 5 539
560807 1994 0 1 122 85 98 7 637
570105 1986 0.0051440329218107 0 139 135 15 6 972
570105 1988 0.0193939393939394 0 152 161 17 4 825
570105 1990 0.00719424460431655 0 186 171 19 5 973
570105 1992 0.00470035252643948 0 159 147 32 8 851
570105 1994 0.00473372781065089 0 163 152 35 10 845
570108 1986 0.000903342366757001 0 288 277 31 6 1107
570108 1988 0.00401203610832497 0 364 365 36 9 1994
570108 1990 0.00258933195235629 0 460 460 53 13 1931
570108 1992 0.00159045725646123 0 487 498 63 16 2515
570108 1994 0.00533049040511727 0 403 467 79 18 1876
570110 1986 0.00478967097042899 0 957 963 183 38 4802
570110 1988 0.00647419072615923 0 1063 1313 183 64 5715
570110 1990 0.00373878364905284 0 795 1046 288 86 4012
570110 1992 0.00341380151182638 0 903 1118 338 74 4101
570110 1994 0.00510700389105058 0 972 1072 451 137 4112
570111 1986 0.00106269925611052 0 131 104 29 6 941
570111 1988 0.00359066427289048 0 163 145 40 8 1114
570111 1990 0.000988142292490119 0 177 179 45 12 1012
570111 1992 0 0 188 164 39 11 1162
570111 1994 0 0 203 210 71 25 988
570112 1986 0.0200828817341409 0 1851 1985 233 153 9411
570112 1988 0.00418140881312319 0 1258 1232 158 36 6218
570112 1990 0.00890138205668775 0 881 840 273 114 4269
570112 1992 0.0293361884368308 0 1105 1087 481 181 4670
570112 1994 0.0430701270016565 0 1414 1418 905 203 5433
570201 1986 0.0269151138716356 0 158 141 18 11 966
570201 1988 0.0168150346191889 0 169 178 11 10 1011
570201 1990 0.0178306092124814 0 214 212 48 41 1346
570201 1992 0.0112044817927171 1 178 184 36 30 1071
570201 1994 0.0104399701715138 1 224 239 66 55 1341
570202 1986 0.0123152709359606 1 270 243 48 18 2436
570202 1988 0.0119462419113987 1 273 225 38 14 2009
570202 1990 0.00562659846547315 1 302 299 21 11 1955
570202 1992 0.00732064421669107 1 240 224 48 32 2049
570202 1994 0.003725782414307 1 301 288 47 14 2684
570204 1986 0.00276243093922652 0 64 58 5 2 362
570204 1988 0.00286532951289398 0 54 55 7 4 349
570204 1990 0.00276243093922652 0 62 60 10 6 362
570204 1992 0 0 58 61 14 10 351
570204 1994 0 0 64 71 26 12 428
570205 1986 0.00278940027894003 1 136 108 7 6 717
570205 1988 0 1 122 121 14 4 646
570205 1990 0.00303951367781155 1 130 141 30 12 658
570205 1992 0.00317712470214456 1 148 149 39 14 1259
570205 1994 0.00434153400868307 0 167 164 39 12 1382
570206 1986 0.0089974293059126 0 70 66 4 8 778
570206 1988 0.00818713450292398 0 89 64 8 5 855
570206 1990 0.00632111251580278 0 93 94 13 9 791
570206 1992 0.00430416068866571 0 112 110 37 12 697
570206 1994 0.00523560209424084 0 83 97 35 12 955
570207 1986 0.00252206809583859 0 79 66 3 3 793
570207 1988 0.00228571428571429 0 92 77 2 1 875
570207 1990 0.00572246065808298 0 94 86 2 1 699
570207 1992 0.00134228187919463 0 93 92 4 4 745
570207 1994 0.0026246719160105 0 105 107 5 5 762
570208 1986 0.00715990453460621 0 46 41 8 3 419
570208 1988 0.0140845070422535 0 54 43 4 2 355
570208 1990 0.00785854616895874 1 67 51 8 3 509
570208 1992 0.0125944584382872 1 64 56 9 8 397
570208 1994 0 0 56 66 17 6 357
570301 1986 0.00182648401826484 0 173 161 35 12 1095
570301 1988 0.00285714285714286 0 173 168 31 9 1050
570301 1990 0.00307125307125307 0 280 275 82 29 1628
570301 1992 0.00748129675810474 0 146 155 47 23 802
570301 1994 0.0107615894039735 0 277 279 60 28 1208
570302 1986 0.00525210084033613 0 203 190 17 8 952
570302 1988 0.0192307692307692 0 154 154 23 12 624
570302 1990 0.0285273708558211 0 298 289 64 26 1297
570302 1992 0.0968 0 256 258 94 48 1250
570302 1994 0.0386954118297402 0 426 425 155 72 1809
570303 1986 0.00455580865603645 0 137 109 33 7 878
570303 1988 0.0109289617486339 0 140 114 33 13 915
570303 1990 0.00513573000733676 0 208 211 53 34 1363
570303 1992 0.010183299389002 0 150 149 39 25 982
570303 1994 0.00593912397921307 0 270 261 43 34 1347
570305 1986 0.0103092783505155 0 112 81 12 6 679
570305 1988 0.00994318181818182 1 115 89 9 4 704
570305 1990 0.00907715582450832 1 111 84 7 4 661
570305 1992 0.00784929356357928 1 102 100 19 12 637
570305 1994 0.00827586206896552 0 103 107 32 22 725
570306 1986 0 0 95 89 18 8 620
570306 1988 0.00285306704707561 0 132 107 26 7 701
570306 1990 0.00224215246636771 0 162 127 36 9 892
570306 1992 0.0160599571734475 0 199 196 50 13 934
570306 1994 0.0106382978723404 0 291 291 62 18 1128
570307 1986 0.00611620795107034 1 46 45 5 2 327
570307 1988 0.0026246719160105 0 51 59 3 2 381
570307 1990 0.00232558139534884 1 55 60 3 2 430
570307 1992 0.0163934426229508 0 61 62 12 6 366
570307 1994 0.0089086859688196 1 81 81 14 8 449
570308 1986 0.0101744186046512 0 92 88 12 19 688
570308 1988 0.0072992700729927 0 92 89 6 5 685
570308 1990 0.00522193211488251 0 109 100 12 7 766
570308 1992 0.0257731958762887 0 94 91 19 9 582
570308 1994 0.0255536626916525 0 96 97 22 10 587
570309 1986 0.00189393939393939 0 68 51 5 3 528
570309 1988 0 0 72 62 5 1 533
570309 1990 0 0 80 60 9 2 541
570309 1992 0 0 80 80 17 6 506
570309 1994 0.00303951367781155 0 137 137 27 7 658
570402 1986 0.00147492625368732 0 112 109 11 5 678
570402 1988 0 0 127 115 13 4 563
570402 1990 0.00174520069808028 0 127 122 16 6 573
570402 1992 0.0104849279161206 0 110 84 19 7 763
570402 1994 0.00783289817232376 0 124 124 23 8 766
570403 1986 0.00182815356489945 0 93 82 5 1 547
570403 1988 0.00175131348511384 0 102 90 8 3 571
570403 1990 0.00136239782016349 0 94 86 9 3 734
570403 1992 0.00481927710843374 0 88 86 11 4 415
570403 1994 0 0 95 95 15 5 434
570405 1986 0 0 83 71 7 4 484
570405 1988 0.00371747211895911 0 104 99 7 2 538
570405 1990 0 0 80 76 9 2 649
570405 1992 0.00191938579654511 0 87 85 11 4 521
570405 1994 0 0 99 100 14 4 567
570408 1986 0.00649350649350649 0 46 42 7 3 308
570408 1988 0.00280898876404494 0 59 52 5 2 356
570408 1990 0.00288184438040346 0 61 65 8 2 347
570408 1992 0.00833333333333333 0 66 74 14 5 360
570408 1994 0.00892857142857143 0 62 67 22 6 336
570410 1986 0.0128205128205128 0 137 99 23 3 624
570410 1988 0.00738007380073801 0 150 128 25 3 542
570410 1990 0.00379746835443038 0 132 122 25 3 790
570410 1992 0.00604838709677419 0 154 145 28 6 992
570410 1994 0.00265957446808511 0 225 230 40 11 1128
570501 1986 0.00887573964497041 0 115 97 15 10 1014
570501 1988 0.00435413642960813 0 195 167 11 5 1378
570501 1990 0.00386100386100386 0 208 205 18 6 1554
570501 1992 0.0033921302578019 0 214 229 28 6 1474
570501 1994 0.00741839762611276 0 282 343 52 11 1348
570503 1986 0.0158594084869267 0 308 272 46 13 2333
570503 1988 0.00392310710082385 0 396 356 70 21 2549
570503 1990 0.00320102432778489 0 396 393 142 65 3124
570503 1992 0.00313087038196619 0 510 578 168 72 3194
570503 1994 0.00905923344947735 0 836 906 133 68 2870
570504 1986 0.0286478227654698 0 381 275 160 46 2618
570504 1988 0.00541215653621982 1 405 294 122 40 2402
570504 1990 0.00325335502236682 0 467 376 126 44 2459
570504 1992 0.0227272727272727 0 469 447 125 51 2640
570504 1994 0.00476417341591234 0 489 485 153 54 2099
580102 1986 0.149870801033592 0 62 67 9 3 387
580102 1988 0.126582278481013 1 67 65 4 2 395
580102 1990 0.013262599469496 1 74 73 11 3 377
580102 1992 0.113022113022113 0 75 80 11 3 407
580102 1994 0.108695652173913 0 80 82 13 5 414
580103 1986 0.0123152709359606 1 61 52 10 7 406
580103 1988 0.0405679513184584 1 66 76 12 14 493
580103 1990 0.0138339920948617 1 88 98 9 12 506
580103 1992 0.00425531914893617 1 90 97 13 14 470
580103 1994 0.00814663951120163 1 106 90 41 19 491
580104 1986 0.0301318267419962 0 84 81 16 8 531
580104 1988 0.00650759219088937 0 90 78 22 6 461
580104 1990 0.00394477317554241 0 90 83 43 10 507
580104 1992 0.00174520069808028 0 114 112 57 13 573
580104 1994 0.00868055555555556 0 122 124 82 15 576
580105 1986 0.0973936899862826 0 111 101 4 1 729
580105 1988 0.0921739130434783 1 99 93 4 2 575
580105 1990 0.0844155844155844 0 102 110 6 4 616
580105 1992 0.0760869565217391 1 115 119 8 5 736
580105 1994 0.0774962742175857 1 133 119 15 7 671
580106 1986 0.0096 0 105 98 12 8 625
580106 1988 0.00922509225092251 1 100 108 23 9 542
580106 1990 0.0156739811912226 1 113 118 24 11 638
580106 1992 0.0130841121495327 1 96 94 23 7 535
580106 1994 0.00986842105263158 1 115 103 24 8 608
580107 1986 0.0309278350515464 1 118 104 15 3 776
580107 1988 0.0744047619047619 1 123 114 15 4 672
580107 1990 0.0193861066235864 1 130 122 19 6 619
580107 1992 0.00680272108843537 0 112 116 27 7 588
580107 1994 0.00905797101449275 1 120 113 26 10 552
580108 1986 0.00910470409711684 1 108 95 13 4 659
580108 1988 0.00770218228498074 1 113 108 30 7 779
580108 1990 0.0146276595744681 1 123 128 33 10 752
580108 1992 0.0167597765363128 1 135 135 36 8 716
580108 1994 0.0153631284916201 1 143 139 40 12 716
580109 1986 0.0640732265446224 0 67 57 13 3 437
580109 1988 0.0707070707070707 0 69 66 11 4 396
580109 1990 0.0579345088161209 0 85 84 20 7 397
580109 1992 0.00982800982800983 0 87 86 25 7 407
580109 1994 0.00431034482758621 0 108 105 43 13 464
580110 1986 0.105898123324397 1 125 121 21 4 746
580110 1988 0.0710128055878929 1 136 152 25 9 859
580110 1990 0.0450958286358512 1 136 157 45 10 887
580110 1992 0.0483028720626632 1 145 154 39 9 766
580110 1994 0.0470914127423823 1 160 161 43 14 722
580111 1986 0.0290519877675841 1 86 88 9 4 654
580111 1988 0.00952380952380952 0 89 90 17 4 630
580111 1990 0.0369822485207101 0 110 118 25 7 676
580111 1992 0.0168067226890756 1 109 133 27 10 714
580111 1994 0.00934579439252336 1 134 114 42 22 749
580201 1986 0.0299145299145299 0 43 46 8 4 234
580201 1988 0.026578073089701 0 64 60 8 3 301
580201 1990 0.0273037542662116 0 63 56 15 6 293
580201 1992 0.028169014084507 0 61 55 14 5 284
580201 1994 0.0305084745762712 0 65 61 24 6 295
580202 1986 0.054421768707483 0 68 59 8 6 441
580202 1988 0.00761421319796954 0 74 71 7 4 394
580202 1990 0.0512129380053908 0 91 83 8 4 371
580202 1992 0.0657894736842105 0 85 85 10 5 380
580202 1994 0.0654450261780105 0 84 84 11 6 382
580204 1986 0.00810810810810811 0 49 50 5 2 370
580204 1988 0.0584795321637427 0 52 59 10 2 342
580204 1990 0.10233918128655 0 71 63 9 3 342
580204 1992 0.0315186246418338 0 68 67 8 3 349
580204 1994 0.03125 0 74 72 9 3 352
580206 1986 0.00561797752808989 0 34 37 6 2 178
580206 1988 0.0108695652173913 0 37 33 9 2 184
580206 1990 0.0102564102564103 0 45 40 13 3 195
580206 1992 0.0087719298245614 0 50 47 16 3 228
580206 1994 0.0206185567010309 0 48 41 19 4 194
580208 1986 0.0162337662337662 0 51 43 8 4 308
580208 1988 0.0193050193050193 0 49 49 13 3 259
580208 1990 0.0102389078498294 0 58 49 10 2 293
580208 1992 0.00769230769230769 0 57 51 14 3 260
580208 1994 0.012396694214876 0 57 57 14 4 242
580209 1986 0.010989010989011 0 40 33 9 2 182
580209 1988 0.00595238095238095 0 39 36 12 2 168
580209 1990 0.00558659217877095 0 43 38 17 4 179
580209 1992 0.016304347826087 0 44 43 22 7 184
580209 1994 0.00598802395209581 0 43 42 19 5 167
580210 1986 0.00401606425702811 0 58 50 3 4 249
580210 1988 0.00714285714285714 0 62 52 2 2 280
580210 1990 0.00775193798449612 0 67 60 4 4 258
580210 1992 0.0036101083032491 0 65 58 5 4 277
580210 1994 0.0072463768115942 0 67 67 13 7 276
580211 1986 0.0666666666666667 0 32 38 8 3 315
580211 1988 0.0195439739413681 0 43 40 5 1 307
580211 1990 0 0 64 59 7 1 269
580211 1992 0.00373134328358209 0 55 55 5 2 268
580211 1994 0.00357142857142857 0 60 59 7 2 280
580213 1986 0.00377358490566038 0 50 44 16 5 265
580213 1988 0.0110294117647059 0 52 48 19 4 272
580213 1990 0.00673400673400673 0 58 51 23 7 297
580213 1992 0.00896860986547085 0 55 50 27 9 223
580213 1994 0.00452488687782805 0 57 53 32 12 221
580303 1986 0.00857142857142857 0 54 52 3 2 350
580303 1988 0.151832460732984 0 60 54 2 1 382
580303 1990 0.151436031331593 0 68 73 4 2 383
580303 1992 0.153439153439153 0 72 73 6 2 378
580303 1994 0.168067226890756 0 78 77 10 3 357
580304 1986 0.00626959247648903 0 55 53 4 2 319
580304 1988 0.00923076923076923 0 66 58 7 2 325
580304 1990 0.0375722543352601 0 65 72 13 3 346
580304 1992 0.026246719160105 0 80 81 16 5 381
580304 1994 0.0155844155844156 0 88 88 30 6 385
580305 1986 0.0191387559808612 0 71 63 12 4 418
580305 1988 0.0350877192982456 0 75 66 13 4 399
580305 1990 0.0403022670025189 0 91 73 22 4 397
580305 1992 0.0369515011547344 0 97 83 25 5 433
580305 1994 0.035264483627204 0 99 97 27 6 397
580306 1986 0.00696864111498258 0 74 58 19 4 574
580306 1988 0.00570342205323194 0 79 79 15 2 526
580306 1990 0.0149812734082397 0 106 94 11 4 534
580306 1992 0.00766283524904215 0 114 105 16 6 522
580306 1994 0.0186567164179104 0 112 107 28 6 536
580307 1986 0.00737463126843658 0 110 74 8 6 678
580307 1988 0.012987012987013 0 121 92 11 4 770
580307 1990 0.00727272727272727 0 108 95 11 5 825
580307 1992 0.0748587570621469 0 110 100 17 5 708
580307 1994 0.0443213296398892 1 140 113 28 7 722
580308 1986 0.00388349514563107 0 68 26 3 2 515
580308 1988 0.0017921146953405 1 80 30 2 1 558
580308 1990 0.00858369098712446 1 65 70 8 4 466
580308 1992 0.00639658848614072 1 75 83 12 6 469
580308 1994 0.00420168067226891 1 103 82 19 5 476
580309 1986 0.00255754475703325 1 45 49 5 3 391
580309 1988 0.00537634408602151 1 53 70 13 10 558
580309 1990 0.00168067226890756 1 87 71 15 9 595
580309 1992 0.00321543408360129 1 98 96 19 10 622
580309 1994 0.00569259962049336 1 121 112 28 14 527
580310 1986 0.0294784580498866 0 75 48 8 3 441
580310 1988 0.0134831460674157 0 78 62 5 2 445
580310 1990 0.00795228628230616 0 99 66 8 3 503
580310 1992 0.00635593220338983 1 96 82 9 5 472
580310 1994 0.0281385281385281 0 102 84 14 7 462
580311 1986 0.043613707165109 0 48 34 8 2 321
580311 1988 0.0111940298507463 1 51 41 8 1 268
580311 1990 0.00746268656716418 0 48 50 7 2 268
580311 1992 0.00796812749003984 0 50 53 10 3 251
580311 1994 0.00775193798449612 0 58 56 14 4 258
590104 1986 0.00749063670411985 0 50 54 7 5 534
590104 1988 0.01417004048583 1 71 58 13 7 494
590104 1990 0.00185185185185185 0 85 83 16 11 540
590104 1992 0.00455580865603645 0 78 82 19 12 439
590104 1994 0.00819672131147541 0 83 89 23 13 488
590105 1986 0.010183299389002 1 70 68 40 10 491
590105 1988 0.0131086142322097 0 95 77 35 11 534
590105 1990 0.00389711613406079 0 174 165 114 38 1283
590105 1992 0.00605143721633888 0 148 148 90 42 661
590105 1994 0.00692520775623269 0 251 78 95 44 722
590106 1986 0.0117130307467057 1 83 113 72 10 683
590106 1988 0.0113765642775882 1 131 138 58 11 879
590106 1990 0.00804597701149425 1 141 138 67 14 870
590106 1992 0.0096696212731668 1 205 205 92 20 1241
590106 1994 0.0086342229199372 1 217 221 106 30 1274
590107 1986 0.0126126126126126 0 68 64 39 11 555
590107 1988 0.0158730158730159 0 96 87 53 13 567
590107 1990 0.0151098901098901 0 134 133 51 16 728
590107 1992 0 0 118 116 96 76 598
590107 1994 0.0271132376395534 0 123 109 57 36 627
590108 1986 0.00644699140401146 0 170 153 79 9 1396
590108 1988 0.00494001411432604 0 176 163 111 8 1417
590108 1990 0.00494437577255871 0 238 185 121 10 1618
590108 1992 0.00601805416248746 1 217 192 120 11 997
590108 1994 0.0103270223752151 1 220 222 130 14 1162
590109 1986 0.00723589001447178 1 94 75 34 6 691
590109 1988 0.0314465408805031 1 70 90 34 10 636
590109 1990 0.00952380952380952 0 76 87 41 16 630
590109 1992 0.0319488817891374 0 105 92 50 12 626
590109 1994 0.0638930163447251 1 115 103 56 14 673
590110 1986 0.00710059171597633 0 127 112 66 8 845
590110 1988 0.00938477580813347 0 150 146 77 10 959
590110 1990 0.0171543895055499 0 175 152 122 25 991
590110 1992 0.0207182320441989 0 118 108 110 31 724
590110 1994 0.0338753387533875 1 115 121 114 39 738
590112 1986 0.0115702479338843 0 66 45 9 2 605
590112 1988 0.00405679513184584 1 66 51 17 4 493
590112 1990 0.00701754385964912 1 103 89 21 5 570
590112 1992 0.00910746812386157 1 97 95 35 13 549
590112 1994 0.0183333333333333 1 102 91 40 16 600
590113 1986 0.0177580466148724 0 111 124 40 15 901
