  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
53012303,0.019511,0.029762,0.022937,0.009569,0.025748,0.000000,0.027984,0.000000,0.030125,0.000531
53012305,0.017592,0.000000,0.021267,0.000000,0.023826,0.000000,0.026775,0.000000,0.028834,0.000204
53012307,0.012678,0.000000,0.016452,0.000000,0.019827,0.000000,0.022317,0.000000,0.025028,0.109632
53012402,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.000343
53012404,0.022661,0.000000,0.026151,0.000000,0.028656,0.000000,0.031204,0.000000,0.032584,0.000246
53012406,0.021400,0.000000,0.024588,0.000000,0.027668,0.000000,0.030111,0.000000,0.032440,0.000933
53012501,0.014546,0.011719,0.018108,0.003704,0.020945,0.003745,0.023522,0.000000,0.026330,0.000092
53012502,0.020735,0.000000,0.024493,0.034783,0.027587,0.000000,0.030040,0.000000,0.032380,0.000202
53012506,0.039602,0.000000,0.042265,0.000000,0.043520,0.000000,0.044600,0.000000,0.044756,0.000846
53012507,0.015762,0.000000,0.018957,0.000000,0.021935,0.000000,0.024635,0.000000,0.026510,0.000376
53012601,0.015735,0.015625,0.018932,0.000000,0.021913,0.000000,0.024615,0.000000,0.026492,0.000256
53012605,0.010909,0.000000,0.014183,0.000000,0.017114,0.000000,0.020127,0.000000,0.022610,0.000226
53012606,0.009700,0.000000,0.013308,0.000000,0.016909,0.000000,0.019943,0.000000,0.022443,0.000366
53012701,0.016389,0.000000,0.019727,0.000000,0.022831,0.000000,0.025662,0.000000,0.027645,0.000242
53012702,0.020778,0.000000,0.024530,0.000000,0.027619,0.000000,0.030068,0.000000,0.032404,0.000417
53012703,0.018251,0.000000,0.022089,0.000000,0.024785,0.000000,0.026906,0.000000,0.028950,0.000343
53012706,0.016389,0.000000,0.019727,0.000000,0.022831,0.000000,0.025662,0.000000,0.027645,0.000258
53012707,0.016389,0.000000,0.019727,0.000000,0.022831,0.000000,0.025662,0.000000,0.027645,0.000143
53012708,0.014481,0.000000,0.018049,0.000000,0.020892,0.000000,0.023475,0.000000,0.026288,0.000459
53020101,0.038282,0.000000,0.040695,0.078431,0.041768,0.000000,0.042674,0.000000,0.043714,0.000357
53020103,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.061069,0.047163,0.058563
53020106,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.000511
53020109,0.048112,0.000000,0.047875,0.010638,0.047638,0.000000,0.047401,0.000000,0.047163,0.000196
53020201,0.016389,0.004329,0.019727,0.000000,0.022831,0.016260,0.025662,0.020080,0.027645,0.015023
53020203,0.015782,0.000000,0.018975,0.022472,0.021951,0.000000,0.024649,0.000000,0.026523,0.017617
53020204,0.025216,0.009804,0.028582,0.004525,0.031458,0.000000,0.033360,0.000000,0.034887,0.010770
